danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.317,0.545,11,-6.439,0,0.0469,0.039,0,0.116,0.14,139.014,audio_features,6sHxpnCerm9M6A5zaFFNfs,spotify:track:6sHxpnCerm9M6A5zaFFNfs,https://api.spotify.com/v1/tracks/6sHxpnCerm9M6A5zaFFNfs,https://api.spotify.com/v1/audio-analysis/6sHxpnCerm9M6A5zaFFNfs,205462,5
0.597,0.687,4,-6.536,1,0.0466,0.216,0,0.107,0.502,94.749,audio_features,45Q6RNX1yeHpGZpR0RjpKI,spotify:track:45Q6RNX1yeHpGZpR0RjpKI,https://api.spotify.com/v1/tracks/45Q6RNX1yeHpGZpR0RjpKI,https://api.spotify.com/v1/audio-analysis/45Q6RNX1yeHpGZpR0RjpKI,234623,4
0.626,0.125,9,-18.968,1,0.0517,0.877,0,0.352,0.144,119.907,audio_features,4NXROG27qc3PGsf6IK5MOD,spotify:track:4NXROG27qc3PGsf6IK5MOD,https://api.spotify.com/v1/tracks/4NXROG27qc3PGsf6IK5MOD,https://api.spotify.com/v1/audio-analysis/4NXROG27qc3PGsf6IK5MOD,241500,4
0.653,0.0584,4,-21.98,1,0.0442,0.847,0.000361,0.175,0.163,122.057,audio_features,1ydKLmtx7LYnDe1udTu96w,spotify:track:1ydKLmtx7LYnDe1udTu96w,https://api.spotify.com/v1/tracks/1ydKLmtx7LYnDe1udTu96w,https://api.spotify.com/v1/audio-analysis/1ydKLmtx7LYnDe1udTu96w,241967,4
0.692,0.107,2,-16.182,1,0.0463,0.967,0,0.302,0.377,123.999,audio_features,3pt2acuxLXvIGproniPoq9,spotify:track:3pt2acuxLXvIGproniPoq9,https://api.spotify.com/v1/tracks/3pt2acuxLXvIGproniPoq9,https://api.spotify.com/v1/audio-analysis/3pt2acuxLXvIGproniPoq9,196277,4
0.624,0.115,6,-17.139,1,0.0446,0.941,3.47e-05,0.11,0.287,120.198,audio_features,7KhzNtBj6hmB08fyJCIRb3,spotify:track:7KhzNtBj6hmB08fyJCIRb3,https://api.spotify.com/v1/tracks/7KhzNtBj6hmB08fyJCIRb3,https://api.spotify.com/v1/audio-analysis/7KhzNtBj6hmB08fyJCIRb3,214815,4
0.958,0.376,8,-7.063,1,0.0523,0.171,0,0.13,0.331,107.964,audio_features,3D2H0RZzOXziswr9UHbpyb,spotify:track:3D2H0RZzOXziswr9UHbpyb,https://api.spotify.com/v1/tracks/3D2H0RZzOXziswr9UHbpyb,https://api.spotify.com/v1/audio-analysis/3D2H0RZzOXziswr9UHbpyb,145316,4
0.786,0.588,1,-3.777,0,0.165,0.0503,0,0.167,0.685,75.011,audio_features,3orJ0XpgXRG1LTA521BpDz,spotify:track:3orJ0XpgXRG1LTA521BpDz,https://api.spotify.com/v1/tracks/3orJ0XpgXRG1LTA521BpDz,https://api.spotify.com/v1/audio-analysis/3orJ0XpgXRG1LTA521BpDz,156505,4
0.579,0.402,2,-9.687,1,0.0392,0.777,0,0.316,0.516,152.067,audio_features,3y4MGDUBfiRtdRAynxouy6,spotify:track:3y4MGDUBfiRtdRAynxouy6,https://api.spotify.com/v1/tracks/3y4MGDUBfiRtdRAynxouy6,https://api.spotify.com/v1/audio-analysis/3y4MGDUBfiRtdRAynxouy6,189628,4
0.701,0.611,2,-9.743,1,0.033,0.396,0,0.553,0.748,128.07,audio_features,3tAQPcaksoaVhCEMoPxZEJ,spotify:track:3tAQPcaksoaVhCEMoPxZEJ,https://api.spotify.com/v1/tracks/3tAQPcaksoaVhCEMoPxZEJ,https://api.spotify.com/v1/audio-analysis/3tAQPcaksoaVhCEMoPxZEJ,154331,4
0.682,0.529,4,-9.862,1,0.0469,0.782,0.000294,0.102,0.39,126.995,audio_features,14ahZtLV5yKtqQATTfQta0,spotify:track:14ahZtLV5yKtqQATTfQta0,https://api.spotify.com/v1/tracks/14ahZtLV5yKtqQATTfQta0,https://api.spotify.com/v1/audio-analysis/14ahZtLV5yKtqQATTfQta0,155272,4
0.573,0.755,11,-6.472,1,0.246,0.0249,1.08e-05,0.209,0.77,154.719,audio_features,07E34p59doB7zhxtcNQLqK,spotify:track:07E34p59doB7zhxtcNQLqK,https://api.spotify.com/v1/tracks/07E34p59doB7zhxtcNQLqK,https://api.spotify.com/v1/audio-analysis/07E34p59doB7zhxtcNQLqK,181043,4
0.777,0.793,0,-7.121,0,0.0617,0.374,0.000209,0.153,0.413,109.959,audio_features,0UzGVWTmURL3F3Y1wgzFtJ,spotify:track:0UzGVWTmURL3F3Y1wgzFtJ,https://api.spotify.com/v1/tracks/0UzGVWTmURL3F3Y1wgzFtJ,https://api.spotify.com/v1/audio-analysis/0UzGVWTmURL3F3Y1wgzFtJ,170812,4
0.65,0.558,1,-5.394,1,0.0644,0.79,0.000158,0.104,0.371,78.028,audio_features,2kp86yPhiPBTyoTYHB403F,spotify:track:2kp86yPhiPBTyoTYHB403F,https://api.spotify.com/v1/tracks/2kp86yPhiPBTyoTYHB403F,https://api.spotify.com/v1/audio-analysis/2kp86yPhiPBTyoTYHB403F,162507,4
0.45,0.25,10,-9.155,1,0.0353,0.815,5.94e-05,0.108,0.112,114.011,audio_features,3wIRxCIGmdxld4ZC6yShZ9,spotify:track:3wIRxCIGmdxld4ZC6yShZ9,https://api.spotify.com/v1/tracks/3wIRxCIGmdxld4ZC6yShZ9,https://api.spotify.com/v1/audio-analysis/3wIRxCIGmdxld4ZC6yShZ9,218440,4
0.505,0.217,10,-12.269,0,0.16,0.896,0,0.107,0.209,138.199,audio_features,0eT4sEeeudOolC4hivApL9,spotify:track:0eT4sEeeudOolC4hivApL9,https://api.spotify.com/v1/tracks/0eT4sEeeudOolC4hivApL9,https://api.spotify.com/v1/audio-analysis/0eT4sEeeudOolC4hivApL9,154808,1
0.927,0.43,5,-5.336,0,0.115,0.392,1.97e-06,0.159,0.962,99.975,audio_features,4yYeePS9C7q9iJuxvNCpnF,spotify:track:4yYeePS9C7q9iJuxvNCpnF,https://api.spotify.com/v1/tracks/4yYeePS9C7q9iJuxvNCpnF,https://api.spotify.com/v1/audio-analysis/4yYeePS9C7q9iJuxvNCpnF,121227,4
0.937,0.395,10,-7.63,1,0.132,0.0783,0,0.291,0.644,116.98,audio_features,5NP7NmjaFKsG5ywXrAmP4S,spotify:track:5NP7NmjaFKsG5ywXrAmP4S,https://api.spotify.com/v1/tracks/5NP7NmjaFKsG5ywXrAmP4S,https://api.spotify.com/v1/audio-analysis/5NP7NmjaFKsG5ywXrAmP4S,153320,4
0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,audio_features,6wmAHw1szh5RCKSRjiXhPe,spotify:track:6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/tracks/6wmAHw1szh5RCKSRjiXhPe,https://api.spotify.com/v1/audio-analysis/6wmAHw1szh5RCKSRjiXhPe,200853,4
0.755,0.769,10,-5.658,0,0.186,0.314,2.38e-06,0.0628,0.642,114.966,audio_features,6qNALlmZa1ESnCxJmXE1K9,spotify:track:6qNALlmZa1ESnCxJmXE1K9,https://api.spotify.com/v1/tracks/6qNALlmZa1ESnCxJmXE1K9,https://api.spotify.com/v1/audio-analysis/6qNALlmZa1ESnCxJmXE1K9,186080,4
0.407,0.697,11,-5.612,1,0.342,0.375,5.07e-06,0.125,0.632,179.681,audio_features,6rVNnvyNeibts1uOqdSNIw,spotify:track:6rVNnvyNeibts1uOqdSNIw,https://api.spotify.com/v1/tracks/6rVNnvyNeibts1uOqdSNIw,https://api.spotify.com/v1/audio-analysis/6rVNnvyNeibts1uOqdSNIw,162864,3
0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,audio_features,3rKYiySCDMUKTw5kGVVhaa,spotify:track:3rKYiySCDMUKTw5kGVVhaa,https://api.spotify.com/v1/tracks/3rKYiySCDMUKTw5kGVVhaa,https://api.spotify.com/v1/audio-analysis/3rKYiySCDMUKTw5kGVVhaa,190453,4
0.418,0.445,5,-5.407,1,0.227,0.469,0,0.123,0.608,175.686,audio_features,5iTaLzgPI5jRMVAxITcZwT,spotify:track:5iTaLzgPI5jRMVAxITcZwT,https://api.spotify.com/v1/tracks/5iTaLzgPI5jRMVAxITcZwT,https://api.spotify.com/v1/audio-analysis/5iTaLzgPI5jRMVAxITcZwT,157326,4
0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,audio_features,37R0bQOQj5a7DOqh1TGzvB,spotify:track:37R0bQOQj5a7DOqh1TGzvB,https://api.spotify.com/v1/tracks/37R0bQOQj5a7DOqh1TGzvB,https://api.spotify.com/v1/audio-analysis/37R0bQOQj5a7DOqh1TGzvB,194453,4
0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,audio_features,1lsBTdE6MGsKeZCD6llNu7,spotify:track:1lsBTdE6MGsKeZCD6llNu7,https://api.spotify.com/v1/tracks/1lsBTdE6MGsKeZCD6llNu7,https://api.spotify.com/v1/audio-analysis/1lsBTdE6MGsKeZCD6llNu7,180493,4
0.553,0.685,2,-10.624,1,0.0266,0.145,0.859,0.138,0.491,79.998,audio_features,34LohAliZ2QKydqVJcFpwV,spotify:track:34LohAliZ2QKydqVJcFpwV,https://api.spotify.com/v1/tracks/34LohAliZ2QKydqVJcFpwV,https://api.spotify.com/v1/audio-analysis/34LohAliZ2QKydqVJcFpwV,146293,4
0.578,0.669,10,-4.898,1,0.0377,0.65,0,0.13,0.503,75.995,audio_features,1175r6ZmkUjX8dRJLz9Ohk,spotify:track:1175r6ZmkUjX8dRJLz9Ohk,https://api.spotify.com/v1/tracks/1175r6ZmkUjX8dRJLz9Ohk,https://api.spotify.com/v1/audio-analysis/1175r6ZmkUjX8dRJLz9Ohk,160254,4
0.918,0.602,1,-8.891,1,0.0603,0.0732,1.94e-05,0.417,0.81,110.996,audio_features,4E5IBDRu8kJbzUv1qaZM1t,spotify:track:4E5IBDRu8kJbzUv1qaZM1t,https://api.spotify.com/v1/tracks/4E5IBDRu8kJbzUv1qaZM1t,https://api.spotify.com/v1/audio-analysis/4E5IBDRu8kJbzUv1qaZM1t,155351,4
0.636,0.243,2,-9.509,1,0.04,0.815,0,0.111,0.239,142.016,audio_features,1Ia95g66IhlAJ3qVI4qI8W,spotify:track:1Ia95g66IhlAJ3qVI4qI8W,https://api.spotify.com/v1/tracks/1Ia95g66IhlAJ3qVI4qI8W,https://api.spotify.com/v1/audio-analysis/1Ia95g66IhlAJ3qVI4qI8W,163547,4
0.81,0.788,10,-3.663,1,0.0447,0.267,0.000172,0.196,0.845,135.991,audio_features,0OJN2A3Qyvd7pwSF0AIteC,spotify:track:0OJN2A3Qyvd7pwSF0AIteC,https://api.spotify.com/v1/tracks/0OJN2A3Qyvd7pwSF0AIteC,https://api.spotify.com/v1/audio-analysis/0OJN2A3Qyvd7pwSF0AIteC,174761,4
0.734,0.615,7,-8.519,1,0.0562,0.0966,3.15e-06,0.122,0.289,115.993,audio_features,0FhFZbyZbkUh5uyAKesmDL,spotify:track:0FhFZbyZbkUh5uyAKesmDL,https://api.spotify.com/v1/tracks/0FhFZbyZbkUh5uyAKesmDL,https://api.spotify.com/v1/audio-analysis/0FhFZbyZbkUh5uyAKesmDL,169768,4
0.647,0.319,9,-9.987,1,0.0367,0.827,0,0.133,0.267,126.243,audio_features,3bWubl9oMzs5Z1n5KZXSSz,spotify:track:3bWubl9oMzs5Z1n5KZXSSz,https://api.spotify.com/v1/tracks/3bWubl9oMzs5Z1n5KZXSSz,https://api.spotify.com/v1/audio-analysis/3bWubl9oMzs5Z1n5KZXSSz,153059,4
0.668,0.547,1,-8.024,1,0.0353,0.398,0.0766,0.0931,0.192,83.5,audio_features,1ggYjU6zdFHgANcku82boU,spotify:track:1ggYjU6zdFHgANcku82boU,https://api.spotify.com/v1/tracks/1ggYjU6zdFHgANcku82boU,https://api.spotify.com/v1/audio-analysis/1ggYjU6zdFHgANcku82boU,194871,4
0.787,0.558,0,-5.237,1,0.0414,0.664,0,0.347,0.706,94.049,audio_features,0uLPKDuIhkIhttiwezNdiG,spotify:track:0uLPKDuIhkIhttiwezNdiG,https://api.spotify.com/v1/tracks/0uLPKDuIhkIhttiwezNdiG,https://api.spotify.com/v1/audio-analysis/0uLPKDuIhkIhttiwezNdiG,171539,4
0.613,0.64,0,-7.637,1,0.0338,0.286,0,0.15,0.441,129.853,audio_features,5kBYMymc2d3h164QqEHwRL,spotify:track:5kBYMymc2d3h164QqEHwRL,https://api.spotify.com/v1/tracks/5kBYMymc2d3h164QqEHwRL,https://api.spotify.com/v1/audio-analysis/5kBYMymc2d3h164QqEHwRL,198809,4
0.61,0.489,10,-8.541,0,0.127,0.308,0,0.165,0.331,105.016,audio_features,03ARE7xKtbCVV2GE5j0IWq,spotify:track:03ARE7xKtbCVV2GE5j0IWq,https://api.spotify.com/v1/tracks/03ARE7xKtbCVV2GE5j0IWq,https://api.spotify.com/v1/audio-analysis/03ARE7xKtbCVV2GE5j0IWq,171890,4
0.708,0.278,9,-9.354,1,0.035,0.636,1.1e-06,0.115,0.321,87.023,audio_features,1WGyC4si6ztHHNVM3gI5VQ,spotify:track:1WGyC4si6ztHHNVM3gI5VQ,https://api.spotify.com/v1/tracks/1WGyC4si6ztHHNVM3gI5VQ,https://api.spotify.com/v1/audio-analysis/1WGyC4si6ztHHNVM3gI5VQ,188276,4
0.711,0.747,0,-6.335,1,0.0523,0.459,0,0.0957,0.852,136.0,audio_features,1Fhb9iJPufNMZSwupsXiRe,spotify:track:1Fhb9iJPufNMZSwupsXiRe,https://api.spotify.com/v1/tracks/1Fhb9iJPufNMZSwupsXiRe,https://api.spotify.com/v1/audio-analysis/1Fhb9iJPufNMZSwupsXiRe,166023,4
0.826,0.329,2,-10.015,1,0.0765,0.17,0.000878,0.0927,0.558,106.935,audio_features,27Mp1HAFIhnLBsGXdFcGXG,spotify:track:27Mp1HAFIhnLBsGXdFcGXG,https://api.spotify.com/v1/tracks/27Mp1HAFIhnLBsGXdFcGXG,https://api.spotify.com/v1/audio-analysis/27Mp1HAFIhnLBsGXdFcGXG,210020,4
0.788,0.473,0,-12.744,1,0.0328,0.489,0.254,0.109,0.81,105.429,audio_features,1lNHWPDvKEbamKezpLq7HW,spotify:track:1lNHWPDvKEbamKezpLq7HW,https://api.spotify.com/v1/tracks/1lNHWPDvKEbamKezpLq7HW,https://api.spotify.com/v1/audio-analysis/1lNHWPDvKEbamKezpLq7HW,160347,4
0.503,0.581,6,-7.007,1,0.0881,0.21,0.000708,0.257,0.633,94.555,audio_features,6ZzYETKetIfNUsZUb23jgG,spotify:track:6ZzYETKetIfNUsZUb23jgG,https://api.spotify.com/v1/tracks/6ZzYETKetIfNUsZUb23jgG,https://api.spotify.com/v1/audio-analysis/6ZzYETKetIfNUsZUb23jgG,233601,4
0.752,0.494,0,-8.18,1,0.0559,0.432,0,0.0869,0.227,117.901,audio_features,5TTXEcfsYLh6fTarLaevTi,spotify:track:5TTXEcfsYLh6fTarLaevTi,https://api.spotify.com/v1/tracks/5TTXEcfsYLh6fTarLaevTi,https://api.spotify.com/v1/audio-analysis/5TTXEcfsYLh6fTarLaevTi,171356,4
0.794,0.571,11,-6.436,0,0.0521,0.836,0.0174,0.0918,0.632,90.033,audio_features,4m5HKGwULoA0SvhaXiDMPR,spotify:track:4m5HKGwULoA0SvhaXiDMPR,https://api.spotify.com/v1/tracks/4m5HKGwULoA0SvhaXiDMPR,https://api.spotify.com/v1/audio-analysis/4m5HKGwULoA0SvhaXiDMPR,215125,4
0.55,0.58,4,-7.687,0,0.0784,0.206,1.02e-06,0.119,0.484,82.27,audio_features,3bjLCKsBNSFyx6Gfsb7X4h,spotify:track:3bjLCKsBNSFyx6Gfsb7X4h,https://api.spotify.com/v1/tracks/3bjLCKsBNSFyx6Gfsb7X4h,https://api.spotify.com/v1/audio-analysis/3bjLCKsBNSFyx6Gfsb7X4h,234192,4
0.615,0.743,7,-6.569,1,0.041,0.237,0.00431,0.148,0.528,162.22,audio_features,05ZUxHiGT7VR6ShJjhwJxn,spotify:track:05ZUxHiGT7VR6ShJjhwJxn,https://api.spotify.com/v1/tracks/05ZUxHiGT7VR6ShJjhwJxn,https://api.spotify.com/v1/audio-analysis/05ZUxHiGT7VR6ShJjhwJxn,158474,4
0.675,0.695,7,-7.859,0,0.0753,0.00383,2.95e-05,0.0637,0.662,92.025,audio_features,6wFqLYmiXyGvprbWa4ogm8,spotify:track:6wFqLYmiXyGvprbWa4ogm8,https://api.spotify.com/v1/tracks/6wFqLYmiXyGvprbWa4ogm8,https://api.spotify.com/v1/audio-analysis/6wFqLYmiXyGvprbWa4ogm8,202779,4
0.483,0.643,10,-6.872,0,0.0404,0.0135,7.04e-05,0.361,0.219,125.938,audio_features,6gi7qsHSH2JWZsTRHndxqm,spotify:track:6gi7qsHSH2JWZsTRHndxqm,https://api.spotify.com/v1/tracks/6gi7qsHSH2JWZsTRHndxqm,https://api.spotify.com/v1/audio-analysis/6gi7qsHSH2JWZsTRHndxqm,236041,4
0.678,0.431,0,-6.749,1,0.0326,0.163,1.94e-06,0.147,0.404,90.941,audio_features,6uaBrivDHCaV0uBTiwHTUi,spotify:track:6uaBrivDHCaV0uBTiwHTUi,https://api.spotify.com/v1/tracks/6uaBrivDHCaV0uBTiwHTUi,https://api.spotify.com/v1/audio-analysis/6uaBrivDHCaV0uBTiwHTUi,174680,4
0.616,0.335,5,-12.631,1,0.0303,0.851,0.0547,0.109,0.137,96.953,audio_features,3rlUmNmRyF4i5xrR7awCUV,spotify:track:3rlUmNmRyF4i5xrR7awCUV,https://api.spotify.com/v1/tracks/3rlUmNmRyF4i5xrR7awCUV,https://api.spotify.com/v1/audio-analysis/3rlUmNmRyF4i5xrR7awCUV,193034,4
0.72,0.463,3,-5.439,1,0.0469,0.38,0,0.0978,0.523,124.53,audio_features,6sjBzi06wbrdzkyHWTF221,spotify:track:6sjBzi06wbrdzkyHWTF221,https://api.spotify.com/v1/tracks/6sjBzi06wbrdzkyHWTF221,https://api.spotify.com/v1/audio-analysis/6sjBzi06wbrdzkyHWTF221,240707,4
0.597,0.496,5,-9.441,1,0.077,0.0839,0,0.117,0.319,160.05,audio_features,2Q3QRjA8MjzqpFaIkFludb,spotify:track:2Q3QRjA8MjzqpFaIkFludb,https://api.spotify.com/v1/tracks/2Q3QRjA8MjzqpFaIkFludb,https://api.spotify.com/v1/audio-analysis/2Q3QRjA8MjzqpFaIkFludb,195093,4
0.736,0.308,11,-11.543,1,0.0421,0.492,0.00248,0.179,0.439,132.767,audio_features,3vSLSOhE8HWBC2WiN0j0hD,spotify:track:3vSLSOhE8HWBC2WiN0j0hD,https://api.spotify.com/v1/tracks/3vSLSOhE8HWBC2WiN0j0hD,https://api.spotify.com/v1/audio-analysis/3vSLSOhE8HWBC2WiN0j0hD,175135,4
0.712,0.799,7,-4.564,0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,audio_features,5ArQzSBevAdXTxRY6Ulhbq,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/tracks/5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/audio-analysis/5ArQzSBevAdXTxRY6Ulhbq,206903,4
0.538,0.409,9,-6.581,0,0.0505,0.172,0,0.11,0.265,171.838,audio_features,0OCRwXbQRdOZ1OtB4Imsp1,spotify:track:0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/tracks/0OCRwXbQRdOZ1OtB4Imsp1,https://api.spotify.com/v1/audio-analysis/0OCRwXbQRdOZ1OtB4Imsp1,205440,4
0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,audio_features,5kqIPrATaCc2LqxVWzQGbk,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,237300,4
0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,audio_features,5PjdY0CKGZdEuoNab3yDmX,spotify:track:5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/tracks/5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/audio-analysis/5PjdY0CKGZdEuoNab3yDmX,141806,4
0.728,0.305,7,-8.922,0,0.176,0.186,0.000299,0.161,0.558,99.967,audio_features,3WsRuvMAGIUGSQ3L5TKetf,spotify:track:3WsRuvMAGIUGSQ3L5TKetf,https://api.spotify.com/v1/tracks/3WsRuvMAGIUGSQ3L5TKetf,https://api.spotify.com/v1/audio-analysis/3WsRuvMAGIUGSQ3L5TKetf,123771,4
0.909,0.392,6,-6.221,0,0.0652,0.278,1.77e-06,0.106,0.61,127.052,audio_features,1nDOeWBfRKA5YNQ8bKWzMM,spotify:track:1nDOeWBfRKA5YNQ8bKWzMM,https://api.spotify.com/v1/tracks/1nDOeWBfRKA5YNQ8bKWzMM,https://api.spotify.com/v1/audio-analysis/1nDOeWBfRKA5YNQ8bKWzMM,154961,4
0.605,0.288,7,-8.204,1,0.0313,0.0211,0,0.168,0.355,140.002,audio_features,0PE9YqTUSNPiCZa92Ht2MC,spotify:track:0PE9YqTUSNPiCZa92Ht2MC,https://api.spotify.com/v1/tracks/0PE9YqTUSNPiCZa92Ht2MC,https://api.spotify.com/v1/audio-analysis/0PE9YqTUSNPiCZa92Ht2MC,195556,4
0.619,0.398,11,-10.221,1,0.0696,0.798,0.001,0.229,0.579,156.055,audio_features,3zMiWxjsnyByaxmPm7Irlf,spotify:track:3zMiWxjsnyByaxmPm7Irlf,https://api.spotify.com/v1/tracks/3zMiWxjsnyByaxmPm7Irlf,https://api.spotify.com/v1/audio-analysis/3zMiWxjsnyByaxmPm7Irlf,174615,4
0.636,0.864,11,-3.919,1,0.0491,0.0314,0,0.102,0.892,160.009,audio_features,1RlmAzI27AlIpvoRN3u6Iy,spotify:track:1RlmAzI27AlIpvoRN3u6Iy,https://api.spotify.com/v1/tracks/1RlmAzI27AlIpvoRN3u6Iy,https://api.spotify.com/v1/audio-analysis/1RlmAzI27AlIpvoRN3u6Iy,199512,4
0.273,0.565,2,-7.283,1,0.248,0.516,1.68e-06,0.0855,0.298,179.518,audio_features,2lTtnKQgjbrBA1qnOFhBkP,spotify:track:2lTtnKQgjbrBA1qnOFhBkP,https://api.spotify.com/v1/tracks/2lTtnKQgjbrBA1qnOFhBkP,https://api.spotify.com/v1/audio-analysis/2lTtnKQgjbrBA1qnOFhBkP,235226,4
0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,audio_features,57RA3JGafJm5zRtKJiKPIm,spotify:track:57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/tracks/57RA3JGafJm5zRtKJiKPIm,https://api.spotify.com/v1/audio-analysis/57RA3JGafJm5zRtKJiKPIm,178000,4
0.665,0.684,11,-7.049,0,0.106,0.247,0,0.0636,0.927,73.986,audio_features,4jYt1pQqg2mIZmY4FWCZEM,spotify:track:4jYt1pQqg2mIZmY4FWCZEM,https://api.spotify.com/v1/tracks/4jYt1pQqg2mIZmY4FWCZEM,https://api.spotify.com/v1/audio-analysis/4jYt1pQqg2mIZmY4FWCZEM,149538,4
0.635,0.247,0,-11.141,0,0.0387,0.608,0,0.111,0.181,124.813,audio_features,2UTHTASTtmJXiBUmSIXERT,spotify:track:2UTHTASTtmJXiBUmSIXERT,https://api.spotify.com/v1/tracks/2UTHTASTtmJXiBUmSIXERT,https://api.spotify.com/v1/audio-analysis/2UTHTASTtmJXiBUmSIXERT,226646,4
0.586,0.185,5,-14.343,1,0.0651,0.76,1.07e-06,0.107,0.505,186.247,audio_features,4IaizE26moyyMYn70TeFiX,spotify:track:4IaizE26moyyMYn70TeFiX,https://api.spotify.com/v1/tracks/4IaizE26moyyMYn70TeFiX,https://api.spotify.com/v1/audio-analysis/4IaizE26moyyMYn70TeFiX,148267,4
0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,audio_features,0j1Ia2lQWrcXrQZI4AdJlk,spotify:track:0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/tracks/0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/audio-analysis/0j1Ia2lQWrcXrQZI4AdJlk,184638,1
0.481,0.0759,6,-14.2,1,0.0601,0.956,0,0.154,0.234,98.979,audio_features,2AHKsVXN6BjBO8SEVX6cBC,spotify:track:2AHKsVXN6BjBO8SEVX6cBC,https://api.spotify.com/v1/tracks/2AHKsVXN6BjBO8SEVX6cBC,https://api.spotify.com/v1/audio-analysis/2AHKsVXN6BjBO8SEVX6cBC,305676,4
0.621,0.108,10,-15.399,1,0.0493,0.968,1.67e-05,0.137,0.204,129.285,audio_features,7sTDqaGUr9NM8NHQ5SNHi1,spotify:track:7sTDqaGUr9NM8NHQ5SNHi1,https://api.spotify.com/v1/tracks/7sTDqaGUr9NM8NHQ5SNHi1,https://api.spotify.com/v1/audio-analysis/7sTDqaGUr9NM8NHQ5SNHi1,270462,4
0.691,0.0682,5,-18.186,1,0.0645,0.951,0,0.0916,0.352,76.94,audio_features,6hjh2phISvfR1Ib6S0FK7b,spotify:track:6hjh2phISvfR1Ib6S0FK7b,https://api.spotify.com/v1/tracks/6hjh2phISvfR1Ib6S0FK7b,https://api.spotify.com/v1/audio-analysis/6hjh2phISvfR1Ib6S0FK7b,222468,4
0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.355,0.456,166.603,audio_features,2vzWylXWogTG11HR0frews,spotify:track:2vzWylXWogTG11HR0frews,https://api.spotify.com/v1/tracks/2vzWylXWogTG11HR0frews,https://api.spotify.com/v1/audio-analysis/2vzWylXWogTG11HR0frews,200000,4
0.731,0.153,4,-14.409,1,0.0562,0.952,0,0.134,0.324,78.072,audio_features,5dyihZecYMcEPq09Bk2OL2,spotify:track:5dyihZecYMcEPq09Bk2OL2,https://api.spotify.com/v1/tracks/5dyihZecYMcEPq09Bk2OL2,https://api.spotify.com/v1/audio-analysis/5dyihZecYMcEPq09Bk2OL2,221538,4
0.703,0.179,4,-10.906,1,0.0366,0.949,0,0.102,0.346,97.427,audio_features,3JfHYZKy5JmE5Fv4gDTCiz,spotify:track:3JfHYZKy5JmE5Fv4gDTCiz,https://api.spotify.com/v1/tracks/3JfHYZKy5JmE5Fv4gDTCiz,https://api.spotify.com/v1/audio-analysis/3JfHYZKy5JmE5Fv4gDTCiz,199131,3
0.508,0.404,10,-11.092,1,0.0788,0.664,0,0.104,0.129,81.713,audio_features,6c7N5N7amAOpeMykjlovjI,spotify:track:6c7N5N7amAOpeMykjlovjI,https://api.spotify.com/v1/tracks/6c7N5N7amAOpeMykjlovjI,https://api.spotify.com/v1/audio-analysis/6c7N5N7amAOpeMykjlovjI,216865,4
0.579,0.664,8,-6.367,1,0.2,0.437,0,0.109,0.296,79.196,audio_features,5dMKsEQSlR2ITYpScl7UMd,spotify:track:5dMKsEQSlR2ITYpScl7UMd,https://api.spotify.com/v1/tracks/5dMKsEQSlR2ITYpScl7UMd,https://api.spotify.com/v1/audio-analysis/5dMKsEQSlR2ITYpScl7UMd,240387,4
0.71,0.737,10,-6.781,1,0.367,0.255,0,0.106,0.42,104.961,audio_features,79esEXlqqmq0GPz0xQSZTV,spotify:track:79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/tracks/79esEXlqqmq0GPz0xQSZTV,https://api.spotify.com/v1/audio-analysis/79esEXlqqmq0GPz0xQSZTV,201200,4
