id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2yRh2gjo3eDcgFAnQB2AgJ,0.601,0.674,-6.297,0.035,0.348,0.0,0.104,0.376,90.536
4HH6sBatmvrDIGrARPOSHH,0.732,0.526,-7.221,0.0353,0.216,4.67e-05,0.0994,0.604,104.909
45Ncy3WsCZ1rf80xERs9c8,0.713,0.659,-7.549,0.059,0.0198,0.0,0.143,0.207,133.065
6JoAaHxAQhMug590kD5smF,0.569,0.606,-6.013,0.0701,0.157,3.25e-06,0.153,0.587,84.969
2VgCBIC0TjoUugwp05UvIp,0.654,0.746,-7.428,0.15,0.452,0.0,0.291,0.538,90.874
4OLI1dUkU9GFHm3IUgChaf,0.774,0.659,-6.909,0.206,0.0424,0.000501,0.302,0.467,99.018
4axyANT6rS3fVZdUBgPMaF,0.835,0.794,-5.077,0.147,0.217,0.0,0.113,0.696,139.958
0rlHnAs05Bta4DQ8YhwEBs,0.971,0.58,-6.294,0.0965,0.485,0.0,0.0534,0.865,118.981
2BV82jtAOKHWhNnntbKF8V,0.959,0.653,-6.463,0.0992,0.388,0.0,0.154,0.814,110.982
2u36AfO6p7f6ciw15E4xh9,0.738,0.725,-6.737,0.171,0.147,0.0,0.376,0.409,120.602
5ckUvSqW1Oaucm19P6VmIK,0.64,0.514,-7.651,0.0332,0.174,0.000446,0.102,0.125,95.97
2QffgsYVZkvMQsZmQdgf2L,0.567,0.685,-6.086,0.0827,0.106,0.00142,0.0674,0.38,189.948
1yvjK9jafxSB4MfGY1uDCC,0.665,0.597,-8.012,0.0448,0.243,0.0,0.231,0.238,144.952
7fBKbK8897K5V5zgr7ymIz,0.927,0.454,-11.767,0.191,0.539,0.182,0.115,0.32,114.016
0Z1pAncHr1Y9hf3Cu3G0iR,0.657,0.882,-5.434,0.0919,0.304,0.0,0.376,0.663,111.982
54JbP4PgOMQGowCbCfjCNA,0.822,0.522,-8.744,0.0965,0.491,0.0,0.101,0.0672,111.098
5sE7mswGnR5LJxhwgXL9ql,0.47,0.418,-9.299,0.176,0.271,0.000196,0.159,0.224,77.759
23O1y0U5uUeNzTWjtrG2B8,0.872,0.433,-4.996,0.109,0.763,0.00989,0.109,0.265,58.305
6vMJVkaG3RSVDVM7xMvukr,0.757,0.228,-19.091,0.032,0.836,0.000216,0.0955,0.41,105.008
5w2rG9pH6lD0YoACz4ci5r,0.657,0.692,-7.077,0.201,0.704,0.000106,0.0824,0.689,68.078
0FMmxKAzT0kaQ4QzheCB5P,0.725,0.412,-11.518,0.263,0.355,0.0,0.126,0.262,140.035
4coaAM7XV6MbK9svMzTNKI,0.831,0.469,-11.728,0.229,0.262,0.0,0.15,0.444,140.04
3W0he0AHPtRvkkzrhXqTYh,0.775,0.332,-9.017,0.0524,0.782,0.0,0.0699,0.48,90.031
6VyUWfImAgTrYAnYWonuhM,0.673,0.376,-14.029,0.0407,0.688,0.548,0.45,0.336,118.033
7pmLi2drbQTrVAjd8NCeDs,0.872,0.752,-9.425,0.157,0.3,0.0,0.138,0.327,118.015
1SFez90VRpEt8K6w3sHOZ0,0.651,0.463,-8.582,0.0257,0.558,0.00327,0.191,0.602,105.044
0PLhwCmQ7cC3ThRGPn3HxF,0.765,0.582,-4.528,0.12,0.245,8.21e-05,0.154,0.36,132.992
6fGSHpEipD1YjtLLChnBzW,0.7,0.494,-4.908,0.0463,0.742,0.0,0.304,0.229,132.943
6e5UOAU8hWJq7FKbHGPp2y,0.776,0.453,-8.36,0.136,0.77,6.13e-05,0.126,0.562,158.0
5IyuGEmlFsnp1TN1M9OSd8,0.562,0.304,-9.504,0.0595,0.846,1.34e-06,0.1,0.128,123.078
1G9YZPtxUGfl1yVw7kq4yc,0.705,0.281,-7.991,0.0863,0.856,0.0,0.117,0.211,84.882
4nyF5lmSziBAt7ESAUjpbx,0.445,0.455,-6.405,0.0575,0.731,1.47e-06,0.124,0.151,109.885
0Uon5NsSAkBDx69XYOaQ5P,0.618,0.37,-10.5,0.0543,0.883,0.0,0.123,0.433,114.26
5meVa5klVlJalupZTvv5XX,0.755,0.671,-6.331,0.0872,0.514,0.0,0.109,0.409,125.056
0ouGDyldWWfeqfTYxX1bTZ,0.612,0.725,-4.668,0.0653,0.00384,0.0,0.0473,0.386,91.059
5jiYx70OBzEI99jx1Gn3FN,0.648,0.62,-4.938,0.0276,0.284,0.0,0.0833,0.772,93.011
17FK4etx1u2NK60cptINMS,0.626,0.639,-5.62,0.085,0.0465,0.0,0.161,0.638,144.009
5DZwnLxHjWTZaz9jOpRhxb,0.67,0.643,-4.553,0.0465,0.118,0.0,0.192,0.703,123.979
0TkJIyL69RAUIbNwGub6uR,0.454,0.66,-4.357,0.168,0.0364,0.0,0.181,0.568,184.353
6g3XrmNrWVa33dZuxIhMbF,0.701,0.547,-8.238,0.0483,0.00843,0.0,0.0987,0.4,140.015
1N2gWqKHFtPSZ0zgoCr8WK,0.629,0.833,-7.219,0.0855,0.124,0.0,0.159,0.653,80.968
5FQPpxOXsvkMN6v18gtpwY,0.74,0.517,-6.233,0.0506,0.0183,0.0,0.0558,0.698,139.917
3WUAPRek2SlTaTNxSrLjlg,0.692,0.486,-5.78,0.0829,0.842,0.0,0.268,0.684,184.129
4YwIOEhqg57IX2QasbetBi,0.562,0.379,-7.625,0.231,0.526,0.0,0.151,0.258,171.848
12OLyHDxt6dqlAybSPFBK3,0.646,0.355,-7.119,0.0263,0.873,0.0,0.115,0.364,84.988
6w8pFOKn42O418qwcQElZ3,0.519,0.731,-7.192,0.0449,0.184,0.0,0.0643,0.338,156.878
1ugQtcwmKOXvKAYzhjncmv,0.411,0.204,-11.575,0.0578,0.855,0.0,0.143,0.337,70.853
4Of7rzpRpV1mWRbhp5rAqG,0.736,0.308,-7.83,0.0677,0.946,0.0,0.186,0.361,111.202
2gMXnyrvIjhVBUZwvLZDMP,0.459,0.574,-4.857,0.0577,0.608,0.0,0.0885,0.183,111.881
7qEHsqek33rTcFNT9PFqLf,0.501,0.405,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891
4edtsBlaX23OPYmhA4R0GP,0.459,0.214,-10.66,0.0403,0.634,0.0,0.125,0.397,163.816
65sNrvOp2HLlhGTeLJ0nnk,0.541,0.583,-8.886,0.0507,0.674,0.00583,0.125,0.295,148.162
6OiRh4kttAs1YWglvTcYkB,0.534,0.724,-4.675,0.0495,0.00605,0.0929,0.108,0.503,81.846
5OuJTtNve7FxUX82eEBupN,0.565,0.438,-8.722,0.0311,0.122,0.0469,0.108,0.211,133.949
0ZK8TGOsngrstVPsnrHbK1,0.515,0.804,-5.345,0.0398,0.00322,0.00229,0.149,0.298,123.969
5b3wsEvEfioyCHuupFCvrh,0.497,0.879,-5.334,0.0343,0.000215,4.84e-06,0.101,0.334,141.857
03kgiS0813IuHfVMZix7hT,0.626,0.7,-5.437,0.0305,0.00149,0.00108,0.17,0.362,101.016
3m12rLVgKd3vAS6Lz2VJIm,0.46,0.824,-3.558,0.033,4.7e-05,0.0,0.0668,0.363,95.885
7noHzxuNmeIwYftylZfVRT,0.5,0.949,-3.123,0.0833,0.00847,0.0,0.514,0.648,159.824
6NJ5Q5QujNwwsst5mdSEfF,0.573,0.873,-3.838,0.0297,0.000431,0.0,0.403,0.842,102.012
7bEDDsy2LFC0KSqhZp5nPE,0.515,0.821,-2.333,0.0309,0.00794,0.0,0.0787,0.425,86.995
7kqCbVG93MnBnkRGiKWTPs,0.472,0.679,-6.089,0.163,0.0126,0.0,0.102,0.311,129.98
6HPq6eJAqE4X6cgWoUDLQV,0.649,0.556,-7.625,0.0392,0.0694,0.0224,0.119,0.188,85.016
5iWXIqS50MBiKwk44h0Aq8,0.59,0.652,-4.828,0.0566,0.252,0.000483,0.0637,0.522,173.93
6VLtWgW0USISy1aFuouqxA,0.574,0.581,-7.99,0.0387,0.109,0.00037,0.146,0.304,76.982
6UVZo6UKUZC1J2KPP3IIwQ,0.835,0.505,-5.834,0.168,0.286,0.00219,0.198,0.665,118.021
6gJbvBnEoY69UvFYTQuzBD,0.416,0.688,-5.637,0.102,0.0422,9.8e-06,0.425,0.535,170.133
6bsGUcHX3dlouSNvMYH8Pk,0.719,0.441,-6.266,0.172,0.359,0.0,0.163,0.504,133.019
5f6JnxY2aqNdF3qFIPozUd,0.548,0.656,-6.515,0.0438,0.0351,1.19e-06,0.129,0.593,180.052
4uj4utePoGkOSAkAIFNAB9,0.785,0.489,-7.122,0.0574,0.768,0.00104,0.258,0.468,129.914
0IZRLxomNJV9mb13uVJ2Lj,0.343,0.651,-6.378,0.0933,0.391,0.0,0.25,0.521,179.662
6gGBL1uMBcNUOzSYfKreID,0.825,0.304,-11.597,0.101,0.14,0.000498,0.147,0.3,84.927
4Zgo9uf4jURl7tjCBmUjy2,0.563,0.281,-11.991,0.0643,0.91,2.44e-05,0.243,0.384,135.305
6MiVIH3fQlmz44jGx2DXn4,0.532,0.178,-9.754,0.0541,0.614,0.14,0.0985,0.103,149.879
3aauaXWRgwCMoykMbI0Jq1,0.717,0.577,-5.436,0.0491,0.708,0.00422,0.0899,0.235,104.926
6hmFoos3ZUupYAyCCSuUfW,0.515,0.195,-13.635,0.112,0.49,0.0,0.0818,0.0638,169.544
1q2Zb0v5ZGxKDktEz7wSPb,0.58,0.788,-4.714,0.259,0.0123,1.84e-05,0.368,0.72,148.992
4PvbbMYL4fkToni5BLaYRb,0.759,0.436,-11.233,0.0419,0.33,0.0113,0.102,0.782,94.03
38kjFXYgPvtuXCPbHPMGte,0.517,0.779,-5.005,0.0477,0.0258,0.0,0.0622,0.197,115.206
3vooOYHU0Fi3ViCG7Ozh0Y,0.557,0.845,-2.926,0.0346,0.0303,0.00851,0.354,0.508,123.997
086myS9r57YsLbJpU0TgK9,0.691,0.631,-6.478,0.0368,0.0483,1.13e-05,0.104,0.8,92.004
2LGdO5MtFdyphi2EihANZG,0.665,0.542,-8.323,0.033,0.123,0.00291,0.342,0.587,97.975
7nzsY8vlnKdvGOEE0rjAXZ,0.579,0.558,-6.986,0.0895,0.0202,1.26e-06,0.212,0.506,179.949
2AT8iROs4FQueDv2c8q2KE,0.288,0.758,-5.692,0.0371,0.00616,0.0,0.303,0.619,97.094
31Z75ehoSqIwC1bsRESbKM,0.752,0.481,-9.203,0.044,0.419,3.11e-05,0.366,0.393,135.671
5RLDbZPiqULNl4cr17eoIV,0.745,0.438,-7.018,0.0326,0.678,0.112,0.125,0.0409,119.99
4VZp8fvRqDshShHu5Ythag,0.884,0.294,-11.238,0.0963,0.47,0.0,0.119,0.219,115.016
5J1yyAT28YsG72sbiHj2Xg,0.795,0.678,-7.083,0.45,0.112,0.0,0.115,0.346,100.087
6KkfMmxqUo3HMxNmwgqMvg,0.707,0.758,-9.403,0.442,0.32,0.0,0.0769,0.176,96.636
7r8lp6nukhNPK9QPC79k30,0.841,0.519,-9.814,0.0475,0.0694,0.0,0.0672,0.132,106.97
0xV9aE3eQKkRt3yWym1NtD,0.825,0.331,-15.186,0.431,0.64,0.0,0.18,0.563,133.99
6w8obHFQlBBFMcjHFs5APs,0.552,0.594,-7.394,0.507,0.296,0.0,0.406,0.495,90.862
4mwuPJJJNtRLs7OLlUGXf2,0.868,0.396,-10.167,0.359,0.286,0.0,0.271,0.26,126.244
2TfoabXa0CbEwcqpxOn9z3,0.745,0.664,-5.476,0.235,0.322,0.0,0.851,0.526,121.083
0vQM29chWYNTrqPoirulxI,0.841,0.406,-12.389,0.358,0.791,0.0,0.0872,0.384,110.061
7iSEz0IIVF5H4KLXIm99Vk,0.535,0.245,-12.53,0.0363,0.743,0.00338,0.298,0.238,130.133
2is19a6HY7ZdWP654IMhEE,0.402,0.151,-14.227,0.0395,0.907,0.0,0.0941,0.483,144.293
5q70KuhgvW5vaietlERAKK,0.572,0.42,-12.714,0.339,0.804,0.00063,0.0966,0.436,172.681
3CTr7gEOXRI2Jhe6bVVZUd,0.66,0.275,-11.038,0.0716,0.765,9.37e-05,0.226,0.0688,134.714
5wCc4XL0VivKlohsxDKcnQ,0.89,0.452,-10.041,0.0772,0.608,0.0,0.0786,0.701,119.98
2J3SR4n0YiQYCsghgeqZcB,0.838,0.316,-7.57,0.224,0.61,0.000446,0.103,0.531,148.147
6tc1gT93ZpMKx3N5AgVljV,0.436,0.0903,-11.838,0.0311,0.943,0.000899,0.105,0.125,102.696
6p97rhyuy0YEQn0OOQeM1H,0.737,0.408,-7.941,0.104,0.802,0.0,0.171,0.374,127.921
1hDgKeEHxLnQ9iRy6Ro1px,0.453,0.209,-11.917,0.223,0.587,0.0,0.119,0.216,169.316
7pHECccR6FiKZqFhjULGbB,0.62,0.553,-10.228,0.0517,0.778,0.00191,0.0916,0.632,148.978
4PQJcyOjVSurR2fRZ4MNVE,0.584,0.261,-12.317,0.0486,0.72,1.1e-06,0.126,0.504,180.149
3kywzyEr7V106Un5cDyh12,0.628,0.298,-9.539,0.0713,0.732,0.0,0.116,0.166,63.762
1UulxT6brbUPHnU86RyOah,0.68,0.413,-9.644,0.0464,0.776,1.91e-05,0.0979,0.276,114.931
7oHijHxh7cI40fNC4S619V,0.674,0.413,-8.051,0.0351,0.715,6.64e-05,0.104,0.206,139.976
15KNg0TyNJpRleQ3EiLG1n,0.685,0.47,-9.946,0.0601,0.121,3.42e-05,0.124,0.0549,90.012
4gbB4ORVF9jqFWgPF8277Z,0.762,0.585,-8.819,0.102,0.478,0.0,0.113,0.303,140.005
779UN3kabApm2zfqX549vf,0.626,0.453,-9.295,0.0306,0.816,1.91e-06,0.0904,0.494,129.958
73E2CgQVoVnyjZo6b3NO9a,0.641,0.234,-12.34,0.037,0.867,0.0,0.0942,0.373,136.059
6Gy3MOuOWPNs3nEorpdx5F,0.362,0.286,-10.15,0.0368,0.619,0.000148,0.124,0.15,80.673
2juRTLgqPmkOjgUCVcXOeC,0.697,0.523,-9.397,0.0287,0.502,0.000158,0.101,0.456,110.915
1UTTbArdZ8Z7cBaAbDBAjK,0.411,0.228,-12.34,0.0612,0.948,0.0,0.0829,0.235,81.645
4c8SeWzX1nvSN7chHvyq8n,0.708,0.539,-8.817,0.0805,0.78,0.00086,0.153,0.173,100.969
2ouNoo43UNurALLYLCapJv,0.724,0.505,-6.613,0.0402,0.433,0.000103,0.13,0.267,103.969
2eLDUK7EkpENZkDL9O5yhz,0.828,0.349,-9.96,0.17,0.647,1.57e-05,0.105,0.282,130.074
7lSZpgUg8R79pC49uc6IHX,0.699,0.493,-10.386,0.0699,0.537,0.0,0.258,0.08,94.99
7yCyhsU75MYdbeqRLhLY51,0.753,0.41,-10.636,0.132,0.817,0.00219,0.104,0.23,92.999
3CRtbOoAP82y0VbPO5j1ft,0.515,0.27,-9.935,0.0357,0.842,0.0,0.114,0.234,120.483
0AVs4KwMZncK8PVJPmff4A,0.569,0.38,-10.289,0.143,0.745,0.0,0.159,0.421,117.953
75iZaRMctH8FamTOhokRVJ,0.641,0.37,-8.645,0.0565,0.32,0.0,0.206,0.242,81.043
55vsJO4tLZQ37qzD5QUOmh,0.72,0.408,-11.725,0.0498,0.832,2.61e-06,0.0992,0.341,121.972
1InPL1Qm8qJC3FIIvFruNt,0.639,0.439,-8.809,0.0478,0.803,0.000967,0.122,0.274,147.939
0IJQOj33GVl6osZmxClKqV,0.414,0.418,-10.108,0.0406,0.49,0.000356,0.0893,0.361,102.708
63fJIZPOuItnuhgQPBB6Y8,0.684,0.606,-9.812,0.213,0.233,5.89e-06,0.272,0.492,89.479
5AWXESfdAJjfloT0BYzVii,0.714,0.705,-8.399,0.0883,0.342,0.0146,0.299,0.613,103.982
1JG8pJ7G8qJiy98DzCBL2E,0.535,0.836,-5.593,0.0746,0.00121,0.0,0.102,0.443,85.005
7clyJIrLkEbXUDwj1tC9zz,0.504,0.891,-5.632,0.137,0.00163,0.00199,0.148,0.628,153.988
7a1D98IVXyVBKsq40imjyg,0.529,0.686,-5.869,0.0579,0.00251,0.0965,0.22,0.116,144.033
0Fc7ESmkM02PDH5NnPaS5S,0.517,0.702,-6.842,0.0424,0.000232,0.00165,0.204,0.244,176.088
1CmhkiXegdbj3Ewizvdg2Q,0.506,0.932,-6.11,0.11,0.000719,0.0594,0.174,0.549,99.929
1hHn2SG7j8Ux61wWiUcXPq,0.609,0.659,-7.218,0.0442,0.00592,0.000292,0.161,0.522,80.996
3XaZ4zJnU3SbYFj6PhI8Y7,0.407,0.355,-9.713,0.223,0.542,2.66e-05,0.127,0.265,80.683
2mSrVZsSKn2Ye5f0YuAbMh,0.75,0.431,-10.093,0.312,0.778,0.0,0.132,0.554,124.088
21bty2KT6tMsceRDsuORBy,0.552,0.696,-5.656,0.0525,0.212,0.00809,0.172,0.452,124.927
3Gh9maavHOFRoRkzVw0a6Q,0.486,0.482,-5.608,0.0249,0.701,0.0,0.351,0.229,83.922
6cvbvXaRbQcuv54SjYXP86,0.641,0.799,-5.661,0.0479,0.26,0.0,0.192,0.805,160.008
4LkXtklCusSbi6UxYWgH8B,0.801,0.686,-4.252,0.0414,0.133,0.0,0.0882,0.885,120.007
2qwplOI7upNGwg2mLVrraw,0.627,0.662,-4.773,0.035,0.264,0.0,0.115,0.321,140.007
4lpvCG7eNzHAXwvMxWUNjz,0.721,0.617,-6.178,0.0386,0.507,0.0,0.252,0.902,148.032
6syar8JKCt3R9ZBl11zmgI,0.806,0.735,-4.833,0.0491,0.281,0.000351,0.0722,0.788,122.025
65cVs5ooFRGQrOyueXr6OP,0.46,0.126,-13.874,0.0346,0.928,3.5e-06,0.0978,0.1,99.4
7eNo9ESORi0F5hR0GXGhJJ,0.608,0.0704,-16.933,0.0746,0.93,0.0,0.159,0.218,114.236
2OR29bTCjzyPuPuHiB0fJC,0.614,0.0595,-16.254,0.107,0.957,5.58e-06,0.105,0.146,75.339
0gOz9JUXsaKVzLTSmFDtdo,0.571,0.0274,-20.274,0.0649,0.948,6.43e-06,0.322,0.087,124.209
3IqcBL5yjJK3ri0TGaL3MC,0.563,0.678,-5.885,0.0495,0.544,1.34e-06,0.117,0.568,169.963
5cF0dROlMOK5uNZtivgu50,0.775,0.613,-4.586,0.0542,0.109,2.33e-05,0.134,0.797,100.066
3jjujdWJ72nww5eGnfs2E7,0.676,0.771,-3.675,0.0483,0.0237,7e-06,0.102,0.569,99.048
591AblJY9k2PSBDQFz4mhK,0.68,0.423,-6.279,0.0321,0.597,0.0,0.371,0.686,85.042
4uVslVnCNW0wkBxUmtqeVn,0.699,0.645,-5.862,0.199,0.27,0.0,0.0686,0.696,133.942
5jCyTX2ezvAHoMTNdLMYa2,0.826,0.497,-7.249,0.0472,0.162,0.0,0.0645,0.816,102.025
3yeEIU7ExwLczEnpXPQlqG,0.656,0.741,-4.998,0.18,0.0847,0.0,0.111,0.882,154.933
3UWkbO4emEOu9YUeOGq3vU,0.769,0.323,-12.887,0.0524,0.678,0.0,0.116,0.574,94.977
3cuW0sgJND4ZkdN1m7m7Gg,0.612,0.536,-6.537,0.157,0.697,0.0,0.131,0.603,132.251
1XcXhu1X0xBFMDFyq0b7Ue,0.776,0.513,-6.757,0.0872,0.392,0.0,0.0642,0.813,153.934
52TjUfqxgK2k4vfcyHXnp2,0.709,0.713,-5.464,0.0936,0.0757,0.0,0.139,0.227,139.966
39bs2V8huzcmWoeSlHKZeP,0.584,0.42,-7.827,0.0322,0.236,0.0,0.119,0.283,90.051
5CJEiMaVvY14SaO0Gwv0DI,0.852,0.384,-8.493,0.0602,0.0671,0.0,0.0852,0.477,98.517
3EwBNn0TfjcLYCnSZBzdTY,0.782,0.495,-7.462,0.0424,0.498,0.0,0.116,0.601,130.956
25a3Gvn8ZrPNxVIP6Y0hWJ,0.774,0.428,-7.764,0.464,0.123,0.0,0.13,0.657,95.591
4Rh4UxgPaRTaFfKumWtUbM,0.666,0.628,-5.613,0.0623,0.144,0.0,0.189,0.767,82.992
0EFuHbkuin3pM6byX7VlGI,0.533,0.694,-5.634,0.0413,0.0197,0.0,0.159,0.292,80.016
44Cqn7kPJ7ZdTIrgG7EFqE,0.627,0.589,-5.75,0.0398,0.418,0.0,0.704,0.36,119.889
0ojtOskzapucZWX767nQrc,0.669,0.762,-4.307,0.0398,0.453,0.0,0.162,0.582,102.005
0zt87wSDoh8wb8d1YcbYol,0.576,0.436,-4.121,0.0325,0.783,0.0,0.109,0.466,119.966
6pC5YKKnw2PWV26uUf29si,0.53,0.454,-7.455,0.0423,0.679,0.0,0.402,0.529,160.059
2CnscesDhDpF7LpURtgBEv,0.699,0.79,-4.091,0.0445,0.116,0.0549,0.138,0.243,93.971
5sHecmVKk5pCXO1JApAkt7,0.801,0.339,-9.684,0.281,0.229,0.0,0.177,0.642,165.977
7gvmEW0eTLIa6pvOw2bJ2O,0.654,0.542,-7.165,0.104,0.367,2.39e-05,0.169,0.374,119.8
1MwhMHMP9gu2pGRNeJ2u0u,0.466,0.737,-6.52,0.362,0.0232,6.79e-05,0.204,0.45,94.589
6ZahaGPhyiXTi1pLEtGM6e,0.648,0.727,-3.791,0.142,0.229,0.0,0.17,0.689,160.024
45iMwUi9OBJlEIsTJ4AStR,0.743,0.523,-10.288,0.0867,0.128,0.000124,0.135,0.316,92.006
4PMLEEYw4mblYsPlDSHKyu,0.843,0.797,-4.597,0.0419,0.202,0.000117,0.0822,0.613,109.973
0g21KZ1XJuhwexWPLpuEt1,0.752,0.698,-6.53,0.306,0.52,0.0,0.211,0.347,132.058
6Ph8QwsRfZunN5e1GGBIqa,0.563,0.784,-5.875,0.0402,0.0173,0.0,0.467,0.424,93.992
3BIIJgBJJ7NhhCv4MI6n7w,0.792,0.576,-7.046,0.132,0.0597,0.0,0.186,0.52,130.135
3IsOr4fNjL24DtkNIBqjKz,0.458,0.378,-11.354,0.15,0.416,0.0919,0.0966,0.037,168.232
4apZVURUvTrT9S51LBuXON,0.618,0.217,-15.372,0.0515,0.836,0.000163,0.538,0.0872,116.014
3AkdSFo7quCZ781KCqNK0T,0.448,0.72,-3.954,0.0332,0.0427,0.000292,0.614,0.361,157.919
1DMEzmAoQIikcL52psptQL,0.646,0.648,-8.602,0.0372,0.71,0.00316,0.108,0.466,75.004
5jSBnH9NyaNP5zdSB3pwgu,0.484,0.632,-6.917,0.0976,0.695,0.0243,0.209,0.0736,126.384
1VGzxJnVQND7Cg5H5wGj14,0.672,0.588,-9.573,0.133,0.619,0.241,0.0992,0.204,169.033
0rKtyWc8bvkriBthvHKY8d,0.515,0.479,-7.458,0.0261,0.544,0.00598,0.191,0.284,88.964
5TZKRS50iNgHQ103qgDfZZ,0.717,0.668,-4.845,0.0693,0.0201,0.0,0.371,0.936,80.02
4WmS1ZuledEAlrpJv1E22s,0.654,0.565,-8.741,0.196,0.345,0.0,0.157,0.207,140.079
0RLH6tOOpnxqSgLu2PbEoY,0.787,0.411,-6.632,0.109,0.0837,0.0,0.0577,0.44,179.95
52681Ivj8kgCi90Lu8B9fl,0.553,0.636,-4.38,0.152,0.189,0.0,0.0779,0.53,81.969
7cWyFwAaxdK2HSRuiRkMjy,0.731,0.588,-5.217,0.0749,0.334,0.0,0.278,0.449,80.019
7kTlHVCARylJAqm40yVoWE,0.581,0.584,-4.928,0.284,0.0805,0.0,0.366,0.756,179.954
3a1Zmq0P1E6W80x8EOcVNP,0.729,0.571,-7.047,0.0551,0.39,0.0,0.111,0.687,93.125
6SL7KzIA96f0HiKjuv7tED,0.598,0.73,-7.871,0.0423,0.087,0.00268,0.186,0.264,130.039
73681b7Hc0THHGZrSzl75y,0.822,0.834,-2.879,0.0663,0.0358,0.0,0.0461,0.77,115.006
4RtexJZ1OyRkDNlqVUt8Zt,0.73,0.494,-6.402,0.0565,0.57,0.0,0.158,0.561,86.732
2awExtNBABpwOFC78XViJd,0.66,0.357,-8.55,0.0594,0.267,0.0,0.0857,0.518,119.835
0fNLObXT9pvc3VED0oAevd,0.637,0.478,-5.783,0.03,0.101,0.0,0.103,0.201,99.989
24zaoEGmRjgA0zt47uLgRF,0.562,0.329,-8.556,0.162,0.502,0.0,0.562,0.502,148.524
0GQqQ7dA7B4mcEktSZaOUp,0.55,0.591,-6.833,0.0377,0.00692,0.0,0.11,0.308,78.68
1aEsTgCsv8nOjEgyEoRCpS,0.441,0.202,-12.499,0.0381,0.732,2.6e-05,0.126,0.269,77.971
4h7CVH9xtHoYSlEV5Dpamk,0.787,0.585,-5.384,0.0474,0.0319,0.0,0.109,0.591,113.991
1IQrWMzaUT0mwjP64lfQvR,0.572,0.355,-7.499,0.0449,0.685,0.000357,0.169,0.39,138.552
2b2LUjMx9LKwIARJf93Rbd,0.778,0.313,-9.288,0.421,0.301,0.0,0.667,0.707,68.936
3HIagBr0LvR3Ph7MCM4JnM,0.61,0.809,-4.475,0.0353,0.00659,8.08e-05,0.378,0.626,87.996
5AgeuhYAvIvAAvhU35s1Ty,0.742,0.568,-5.624,0.0305,0.00382,0.000105,0.11,0.638,124.01
0lv7WOlLxmlGN1EJSfEWKM,0.729,0.683,-5.508,0.0351,0.0251,0.000836,0.084,0.507,103.024
4GGSmoTmc5LClrowB4SmEw,0.637,0.661,-5.217,0.05,0.527,0.0,0.18,0.694,151.148
60cYr5uuMoxvyuIx45rGEW,0.817,0.578,-7.579,0.0824,0.224,0.00103,0.251,0.851,143.982
3i02AzQozt6QJn9QaNpQQw,0.49,0.653,-5.268,0.0353,0.653,2.72e-06,0.122,0.489,74.983
0WHi11uzahqpEtPGYCW6oQ,0.514,0.605,-5.363,0.0337,0.774,2.91e-06,0.121,0.409,120.894
2yQbzfcs28JrjKqxqAboEg,0.654,0.579,-5.561,0.0728,0.701,0.0,0.305,0.854,173.094
4IhKLu7Vk3j2TLmnFPl6To,0.723,0.504,-5.572,0.0392,0.388,7.4e-05,0.087,0.551,133.975
2uaiyLKnYvazyfR0Ky3Kbk,0.649,0.548,-5.692,0.0318,0.733,0.0,0.136,0.506,150.036
3CWuU5kIw8zsWJTcgreUwl,0.758,0.718,-6.13,0.0385,0.00546,0.00107,0.0781,0.127,115.041
27rABo3vAhwpnnqmTO9fMM,0.675,0.531,-6.941,0.0513,0.121,0.0,0.197,0.17,129.965
7FeWgVGGphXuSUu5wNeAcJ,0.637,0.642,-4.422,0.0639,0.00154,3.15e-06,0.0826,0.677,165.982
5bPsRW5aoUmqgsR8jadWnc,0.735,0.689,-5.41,0.0513,0.00381,0.00146,0.409,0.71,116.94
1VQOeaOFnSH1ztrTUX3Hxa,0.625,0.422,-5.727,0.0803,0.0605,0.0,0.114,0.369,110.036
6dpaekNzHZDhwd9QDayrbB,0.651,0.628,-5.811,0.0959,0.173,0.0,0.0591,0.513,150.014
4juSCLATD6AUzP02gCxZo0,0.769,0.719,-6.123,0.126,0.00387,0.00181,0.294,0.423,99.869
5DCaAsjQRLYvvdFUzaYnAz,0.544,0.758,-4.839,0.118,0.255,6.5e-05,0.35,0.306,150.041
4jnO4ztskhv3YkqgFnewtD,0.654,0.235,-11.292,0.159,0.819,0.0,0.0891,0.061,88.903
3Uu6pcfL9xsdfsKRx3DXRf,0.62,0.288,-9.431,0.123,0.801,0.0,0.37,0.691,100.385
6Jqk2PWC70GEBNmXwmTGHp,0.513,0.676,-5.337,0.0307,0.226,0.00102,0.217,0.221,78.496
4C0P5aJsVTkqXgVeAl83Iy,0.404,0.534,-7.968,0.0892,0.242,0.0,0.106,0.0789,164.182
0awZwmlC6pxH65KTZpadmX,0.45,0.794,-5.015,0.0538,0.388,0.0,0.303,0.362,143.861
4y4CvUnwX3N57EAAhUhDE7,0.823,0.312,-10.608,0.0794,0.264,0.0,0.71,0.456,95.107
7nDdxPUC5LbxmspeqkOzt8,0.907,0.452,-6.673,0.187,0.568,0.0,0.244,0.691,92.063
