id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2OYaOwD93leVTCOsiSDHkC,0.437,0.873,-5.201,0.0664,0.0144,0.0,0.235,0.407,143.979
2ONSAlrYGxCFdQiJewPQhi,0.597,0.981,-2.065,0.0713,0.000196,0.173,0.678,0.531,127.987
0vKB1iHJvau5QpQpBiV4rF,0.72,0.652,-13.1,0.0506,0.338,0.0225,0.0589,0.946,109.987
0kcspZKIcFoJLRPP7aPxU0,0.625,0.881,-6.732,0.125,0.00865,0.0,0.361,0.664,144.971
3dD8cgYKeeq1cE5e0L0MDT,0.736,0.819,-6.865,0.0616,0.11,7.21e-06,0.408,0.933,120.985
3m857ic8UkbWGu4aLXf10T,0.319,0.262,-8.328,0.0324,0.738,0.09,0.111,0.0841,131.239
3l4VasyYGNY1p8KjWp7pz9,0.761,0.881,-8.675,0.0534,4.47e-05,0.884,0.134,0.255,129.992
4Kmph4iX1Na9QHVAQvMbGi,0.504,0.764,-8.746,0.947,0.761,0.0,0.914,0.312,78.38
1u77GzwzFrNuOn7Ag2H7JR,0.566,0.48,-10.346,0.0349,0.347,0.597,0.103,0.717,140.931
0ILwyDSht6vLjc0mhzbIRM,0.581,0.769,-9.548,0.032,0.000983,0.786,0.501,0.272,126.011
1Cxt0YOsWl3Qoed9MbpTAv,0.86,0.426,-16.252,0.0824,0.0956,0.698,0.122,0.0831,125.004
6hix0bbbr6iSUfPlTGwlTv,0.516,0.82,-3.867,0.132,0.313,0.0,0.067,0.468,127.121
2RjrYHfSdHE3W13X4mwmQ7,0.595,0.982,-4.639,0.241,0.0546,0.0586,0.366,0.484,155.022
1W1YCYPCky6ZpLtrhY7Gmg,0.741,0.845,-7.613,0.266,0.0145,0.0,0.0794,0.74,97.982
0iPRmHlbc2egmnpS1GEz4I,0.598,0.802,-7.106,0.0251,0.00269,0.0549,0.236,0.408,91.029
3JrVQyPlPUTU5RQBzbERTU,0.273,0.973,-9.2,0.196,1.01e-05,0.739,0.136,0.0387,86.247
0FklRAjNA9TENludLVAx4W,0.576,0.827,-3.814,0.0324,0.118,0.0,0.938,0.55,120.038
3oabx3T4burNW3zPVTCBJz,0.811,0.809,-9.621,0.0517,0.000134,0.94,0.0618,0.261,126.029
5FfpEJPML4OUfL1HnFDs2r,0.39,0.882,-9.96,0.0995,0.0846,0.93,0.349,0.0799,117.873
2AgVE87KzLVs5XDrtRggJx,0.541,0.983,-2.906,0.0839,8.59e-05,3.2e-06,0.368,0.591,74.997
13oke9sIuH5S706jYcS9FK,0.366,0.565,-6.456,0.0334,0.0167,0.0596,0.131,0.198,107.059
63eoKDlvWp0aAFH8CJXoSG,0.384,0.495,-6.498,0.0301,0.819,0.461,0.676,0.149,73.944
5Gc0CM7a83XeqbrW5O5a6S,0.548,0.299,-13.825,0.331,0.878,0.718,0.124,0.289,78.156
2NTmzb48SHduyRRoAMYQBG,0.392,0.245,-20.453,0.0308,0.716,0.935,0.115,0.102,82.012
5BQBuWQ4e8cAJWM5wsVBcb,0.473,0.268,-16.971,0.0452,0.951,0.894,0.123,0.634,129.516
0SrLz2zZUMYvYuiKaMaq1I,0.688,0.8,-6.975,0.131,0.0128,0.00386,0.154,0.51,115.033
4fJC5DUwH9xy8ofjFPXuUJ,0.351,0.986,-3.269,0.105,0.00733,0.000196,0.296,0.131,147.972
4r6fFJFSsWlqkenyFtKMzs,0.257,0.971,-4.975,0.124,1.4e-05,0.000791,0.0871,0.321,144.921
03J4oyAVUCpwMUjQkEnDRJ,0.653,0.887,-7.072,0.0609,0.00936,0.0821,0.105,0.776,123.834
2XvpCqfdOQlwXDSQ5KTquB,0.711,0.755,-8.297,0.028,0.0136,0.495,0.0491,0.564,132.035
5dG2O81kVxVL0Q8tZmGUVW,0.689,0.993,-5.944,0.0357,0.0332,0.515,0.327,0.792,139.984
0VSqKWXRkBZmGsG1gu0877,0.634,0.546,-11.367,0.0574,0.0176,0.857,0.35,0.404,136.551
6AbrIwQDO1Es9nJtL8XvXT,0.738,0.189,-24.376,0.0486,0.615,0.844,0.104,0.843,134.986
4Dodo9GKBBD6Ep01xrIn7U,0.797,0.335,-14.553,0.064,0.107,0.243,0.0956,0.438,91.993
3fEdzZzNIKPEURxKC3CgJ7,0.647,0.748,-9.777,0.038,0.482,0.849,0.143,0.3,89.038
2FHZhI2hNyGxI8WQQPGQFn,0.372,0.203,-17.208,0.0505,0.858,0.315,0.157,0.256,81.939
7sRwx30bx2zCSJz6Lo6KB1,0.722,0.915,-11.233,0.0689,0.00291,0.76,0.416,0.534,129.016
2uM3sbIYAvkJbc9UQsVwb0,0.459,0.722,-6.744,0.0304,0.000304,0.816,0.243,0.0494,132.03
355Kys0DoS3tQ4HavJVFAh,0.599,0.42,-11.319,0.425,0.803,0.0571,0.294,0.631,80.133
2BadLekL4fUfGsxh74Yey8,0.402,0.414,-12.696,0.0272,0.935,0.0156,0.102,0.327,84.002
5LeGSMDZZKdE1GO2X8X58g,0.552,0.544,-9.761,0.0438,0.662,0.0,0.245,0.97,154.979
7KNAX5vcVQpGalIP1TiQuP,0.737,0.749,-8.238,0.0416,0.0251,0.918,0.0977,0.138,123.999
2EmrjZS8m5yTtFTYpwbsGt,0.706,0.553,-4.439,0.037,0.000226,0.441,0.16,0.651,140.024
1SXBDD92QrIIFJTmkqwU0M,0.663,0.956,-5.082,0.0362,0.00124,0.877,0.628,0.302,138.015
4FYK04qSfDxuSnNA5sPxnp,0.371,0.694,-8.843,0.165,0.144,0.00627,0.695,0.426,96.715
2CCfScv56g3qG0tCtM1d0P,0.734,0.485,-10.431,0.234,0.0727,0.0,0.067,0.531,78.067
7ovpQ2tP75q3i5EVqdzBRI,0.631,0.665,-6.566,0.0375,0.546,0.0,0.107,0.431,122.084
7qJ3lbBs4CbaoREdhaTRXK,0.641,0.824,-6.609,0.0345,0.13,0.00322,0.336,0.616,125.007
4YxGo6qdniLXGcBynDaLIm,0.813,0.433,-7.838,0.031,0.793,1.3e-06,0.297,0.859,130.992
63WklbVi9KPDHnmB2rV6Jw,0.39,0.108,-17.691,0.0321,0.314,0.931,0.134,0.0443,63.007
3b0HSEWFnbus9opxoRNVun,0.741,0.91,-8.639,0.0657,0.0776,0.0,0.371,0.75,105.969
6mVFZi8EogqU6xz7eDAe1m,0.525,0.965,-5.814,0.0775,0.000628,0.0289,0.973,0.437,129.044
17BTdcJfViSf3lcvLAMGqJ,0.437,0.831,-6.361,0.0403,0.00143,0.000338,0.178,0.665,102.124
0Lp3AnBRdr3AmoMJJOP02J,0.74,0.514,-10.734,0.0302,0.487,0.0,0.106,0.72,135.534
03PpdID0NKPVUrRtHybsE1,0.917,0.745,-3.012,0.266,0.0967,0.0,0.0839,0.759,98.927
1snZEmpf72N62WKo1Qlqx2,0.648,0.765,-7.752,0.0535,0.525,6.58e-06,0.362,0.884,115.912
0jBnjABmasuXtRawOmmjQm,0.685,0.904,-5.637,0.182,0.327,0.0,0.173,0.925,183.987
145VUefGokzGvm18qfW1PP,0.529,0.994,-2.431,0.133,0.0341,0.101,0.691,0.334,149.98
2PMFGh02yQv7UnG5IiZi6Y,0.42,0.00688,-29.74,0.0579,0.977,0.116,0.112,0.366,70.481
4RBwHz3GuXfwBMURbhmwvO,0.419,0.881,-16.399,0.804,0.774,0.0,0.939,0.0396,111.559
6pts4CzEMTDK4xjKsrOS4W,0.611,0.887,-7.775,0.045,0.00525,0.946,0.0698,0.696,117.997
1uUs2Z0S6AI6CLImiDCRSH,0.881,0.334,-11.627,0.316,0.0153,0.0111,0.175,0.395,99.979
3Fi0fmula13IJGloPYEzbA,0.641,0.942,-4.397,0.0363,0.312,0.0,0.441,0.965,140.075
5v9n6n0cAMjdHwiI53PKyT,0.866,0.352,-12.738,0.0468,0.742,0.0,0.121,0.746,122.758
5YAPyAVGtIBd9UAi3ox8SM,0.722,0.548,-11.142,0.0286,0.526,0.000383,0.0563,0.496,122.162
67wcAJeaNwGm0fcB4HzzYm,0.864,0.558,-8.196,0.0399,0.102,0.00105,0.178,0.544,129.969
0mtBYFKqvMmwArbQlDxlm6,0.484,0.778,-4.167,0.0444,0.189,0.0,0.129,0.215,158.02
7fjskRDjRtK1yRWdp0YFzs,0.629,0.728,-8.182,0.0318,0.0005,0.585,0.262,0.212,123.015
3JuLTNZgRYOhZWmUuQQBuc,0.631,0.352,-19.863,0.0506,0.817,0.875,0.124,0.569,113.754
3wfAekNGpSsqsIPyHW4kIm,0.659,0.706,-7.0,0.031,0.18,0.0,0.106,0.966,134.191
1TXfox4cwT9ubQJXwAnouX,0.695,0.416,-4.765,0.0309,0.322,0.0,0.187,0.811,150.222
6qPr2b9A2aw4n0rbDoUFUg,0.446,0.255,-11.548,0.0348,0.897,0.0,0.0827,0.358,143.494
1zwWdpiKfV3eveD7Qre4wo,0.621,0.774,-5.497,0.0342,0.36,0.0,0.178,0.954,133.915
73xSAcKjCJG2bg0jWz6zjr,0.518,0.735,-5.107,0.0367,0.0904,4.95e-05,0.116,0.72,78.261
5qHBEojEv9TGT0dPC4dKdb,0.527,0.883,-16.427,0.0472,1.97e-05,0.856,0.114,0.169,137.723
14FdxVE6BxzJmWh8mHMvhB,0.558,0.467,-8.82,0.0323,0.122,1.09e-05,0.119,0.407,117.905
44lhWF1kCtpSYT9gcDGkHC,0.642,0.925,-5.575,0.0471,0.00108,0.00585,0.351,0.583,118.004
1uh41pTeBoNo48x5yNzMcU,0.496,0.733,-6.553,0.027,0.0142,0.000436,0.138,0.231,96.629
3uJkekkLZfiUjtyV6cfU6d,0.576,0.786,-5.169,0.0282,0.00287,5.92e-06,0.115,0.908,134.968
3N0byJyyi6oLeAihGFJqCK,0.275,0.903,-4.572,0.0757,4.26e-05,0.0,0.729,0.0,83.292
3Yyfm2z4Ldq1u7Sh4e6pY2,0.736,0.854,-6.792,0.0524,0.0137,0.209,0.065,0.877,90.019
5oqdDM0GqhmcIQKgtEYbKx,0.616,0.904,-6.958,0.0452,0.0568,0.622,0.0782,0.505,139.907
5iIy3vpJ51d32632jfZwHr,0.54,0.902,-3.025,0.0473,0.000388,1.61e-05,0.148,0.616,105.021
6oMunenEYJqtrGMeO1sGbu,0.688,0.803,-4.771,0.0672,0.198,0.0,0.268,0.805,135.551
7JLbcbu4eLd8QGR7yStqmr,0.43,0.983,-5.132,0.296,0.0075,0.000939,0.125,0.556,99.715
0b5CzUhyShYuDdtW5J4wm2,0.733,0.74,-6.343,0.0333,0.246,3.3e-05,0.299,0.903,99.993
2HLwJMeZMyknGL54Sq98I3,0.22,0.811,-7.243,0.277,0.0517,0.0999,0.0976,0.518,118.314
5sXMBLEXaXH5APX6b231Ie,0.575,0.744,-7.785,0.375,0.132,0.0,0.295,0.831,166.247
2yKC5fumXaOyhZ0Uu67BcO,0.84,0.532,-10.569,0.0469,0.0134,0.188,0.128,0.525,110.998
2gV9rEAaLzn0CZG6cBmsNx,0.493,0.972,-4.505,0.0727,0.00418,0.442,0.639,0.258,138.018
3w7RdkHo9ZhZfNHlEdly1q,0.743,0.6,-6.85,0.0753,0.226,0.211,0.164,0.943,131.356
69XoontPbKV4XWO1y22y5B,0.831,0.807,-5.861,0.399,0.00631,0.0175,0.054,0.835,168.407
0dgqpy5kolK6avYikpjG6g,0.325,0.541,-4.762,0.0283,0.239,0.000204,0.115,0.574,130.92
1WHvvY05fetwhmIBMrknz0,0.866,0.712,-8.145,0.092,0.00177,0.649,0.0738,0.682,121.068
1XBtiB9cg1mLd36ty6IGFE,0.65,0.715,-8.893,0.0435,0.00223,0.199,0.257,0.071,130.007
45c0tFjrJWfqmBqpKvsuZF,0.347,0.396,-13.605,0.0296,0.659,2.01e-06,0.146,0.662,98.976
10PstlV0SXc33ex5QIUy0b,0.561,0.785,-11.291,0.04,0.055,0.939,0.107,0.235,141.974
54Iz9zQxQDOSRJQbDBeYMR,0.547,0.886,-3.428,0.0377,0.00176,0.0,0.0945,0.779,74.986
7j1aH3pybHFe3EbvBSpY1Y,0.636,0.484,-8.259,0.0248,0.589,0.462,0.299,0.434,109.965
14TuPWetcmJjit9Iq7Oe9R,0.563,0.974,-1.235,0.0402,0.0752,0.00425,0.105,0.985,161.496
6qKrBQuiLyu217HYEasC3N,0.676,0.709,-3.452,0.0948,0.515,0.0,0.272,0.95,166.722
1NDv8KPpIDq0IKGGUAjoQY,0.728,0.59,-11.609,0.0265,0.249,0.086,0.139,0.716,99.99
6Olqqk3zY2M25sUXib7MCM,0.67,0.445,-12.654,0.0332,0.562,3.54e-05,0.153,0.604,105.953
0JOk9J79Sj7qn3GIrNixY1,0.515,0.88,-9.644,0.0461,0.000693,0.856,0.115,0.367,94.999
303fZfztYhverts4AZSepb,0.646,0.833,-6.54,0.149,0.138,0.00185,0.1,0.338,122.976
2sC5TLSCLSE2BKvZahDurc,0.726,0.817,-5.395,0.0368,0.404,0.000188,0.0996,0.552,122.97
3F0REp0nTKr0Ak3ixnb22Z,0.484,0.892,-8.992,0.0695,0.0204,0.813,0.281,0.171,127.967
4UoYyKydtcj1vnoHhQdoCD,0.64,0.739,-4.223,0.0311,0.736,1.07e-05,0.123,0.619,79.977
6YQiFtSxui0LeZWRBSKKEw,0.312,0.987,-6.032,0.137,9.51e-05,0.508,0.101,0.0343,90.938
1utgAgLGxvF1V9OlNv4T4j,0.368,0.881,-7.462,0.0516,0.00126,0.0164,0.108,0.751,179.898
5IdIJ2YAW6m1DtLYRHB5TU,0.661,0.972,-6.062,0.0744,0.0026,0.615,0.129,0.612,128.463
6QIz1C5r2ZAjfgnSn7vjw4,0.658,0.891,-4.691,0.0741,0.00637,0.322,0.238,0.454,127.976
4bDHqxa83kyjqwev1oy3Lt,0.721,0.424,-7.787,0.0425,0.774,0.0,0.113,0.626,80.323
3A5nugLtpMhfrDf0zHCh00,0.604,0.406,-12.874,0.0304,0.587,0.0149,0.105,0.419,92.542
26mRPokORaAk3ArdEcUf3y,0.645,0.403,-12.045,0.0277,0.4,0.0,0.0918,0.292,90.236
7EIJVkdw3Ra5JMVpejBpUX,0.416,0.523,-9.887,0.0408,0.562,1.3e-05,0.57,0.341,105.004
4wR1Yj33PMle4jxKKRORZD,0.611,0.814,-7.922,0.032,0.0829,0.0689,0.15,0.621,122.975
1jNzAc8BStEoYaCKze4EWa,0.0605,0.323,-28.015,0.104,4.09e-05,0.93,0.284,0.0345,74.379
2gJ7oR1K3glSp9jgpnuyS2,0.537,0.382,-9.037,0.543,0.845,1.01e-06,0.121,0.371,83.809
7hcTlr9TT86lnnETaOf8b7,0.834,0.748,-4.395,0.0565,0.0459,0.0,0.137,0.31,140.079
5v8S5E61vTeRQIpk1RunKp,0.807,0.775,-4.686,0.0489,0.527,1.74e-05,0.119,0.781,92.047
4lmD9a7QypdnScS44ZR3wJ,0.477,0.107,-29.423,0.0543,0.986,0.922,0.189,0.039,81.078
5CJIopveD46gTNMqZMhXP1,0.507,0.884,-4.098,0.0324,0.00276,5.54e-06,0.0668,0.357,124.014
5jA3QscamkgTWvlw44eIo4,0.444,0.625,-7.824,0.0339,0.0163,0.293,0.113,0.33,123.092
4OmuQG1whiDqHwVZlLWzUt,0.141,0.293,-29.321,0.183,2.98e-06,0.885,0.286,0.0568,81.035
0bVLbWNmg9rbyYPJL9mAI0,0.785,0.899,-11.883,0.0549,0.00437,0.852,0.3,0.139,127.006
2ecqIuumIUVUkOzqzlxXFO,0.468,0.764,-7.347,0.0402,0.00687,0.707,0.158,0.381,182.049
12mttTXiXBlNM0gQWf0TUT,0.699,0.53,-10.575,0.034,0.843,2.77e-05,0.0934,0.962,122.055
7fLHguF12laXV09NVTrlSD,0.385,0.657,-6.393,0.0303,0.000849,0.00232,0.35,0.278,80.001
4H5xLuFt7rVUEpMIFIFHmV,0.693,0.107,-11.631,0.0713,0.951,0.0,0.144,0.545,77.388
4uDehh1yWbKSnMl8iD1J9W,0.672,0.544,-6.554,0.0309,0.558,0.0,0.294,0.609,125.031
3HTjBFFF34ihYPU64I2vOp,0.617,0.637,-8.898,0.892,0.8,0.0,0.619,0.591,50.739
2ZA3tCFdqhixPjQ8byx1oS,0.561,0.0338,-25.907,0.0503,0.992,0.93,0.0903,0.284,117.124
3Y0IPBPSGf4sqgYp2wExbU,0.301,0.549,-9.539,0.0239,0.632,0.841,0.111,0.153,89.749
5u5R8yU75wVM92vz2u9BSj,0.77,0.72,-6.488,0.0283,0.446,1.41e-06,0.0926,0.888,125.236
1yw7O93lGtKbELgHtMyFKp,0.831,0.483,-9.949,0.0469,0.0306,0.576,0.124,0.78,138.419
5aAvNS3lIWEyTQtx7zm4mx,0.73,0.4,-17.46,0.0868,0.367,0.853,0.0934,0.101,100.029
6qF0132RUFThYAbru76iz7,0.774,0.409,-10.901,0.0483,0.635,0.854,0.124,0.165,110.031
4MRv2OmlShJklljEzw6eYS,0.583,0.356,-10.768,0.0387,0.897,0.00318,0.0883,0.648,128.48
5akV1eUCVL7pGIvk2xEcan,0.623,0.815,-6.573,0.0354,0.00407,0.0279,0.119,0.389,120.993
5Ut32sBUoltcj0o1UTh9zP,0.627,0.446,-9.118,0.0281,0.0909,0.52,0.0832,0.269,124.972
7rkS08DIYJodJyeMeVs1T4,0.702,0.67,-4.652,0.0306,0.008,0.0,0.0594,0.886,106.276
6v7oLEcOyjLodHTYKmYfFr,0.145,0.0458,-20.909,0.0477,0.812,0.957,0.109,0.0286,137.908
0cSuxR8hcHDkAkCn7rwtwV,0.572,0.958,-2.674,0.0404,0.0154,0.0214,0.141,0.632,126.022
7iVcAvK53hv3l2lHFzCyhW,0.656,0.814,-4.231,0.0534,0.0359,8.15e-05,0.509,0.427,125.99
2d5PG08IFKFdVo2MSXghdq,0.634,0.135,-17.968,0.0504,0.936,9.34e-06,0.109,0.442,79.94
2mGLeZbDtP3umwzzxg8NC1,0.689,0.878,-3.513,0.0312,0.00733,3.43e-06,0.63,0.7,132.019
4D6uIRxeWDv3H1yybhLxyn,0.556,0.738,-8.866,0.0392,0.0023,0.699,0.0855,0.319,125.99
22zhL0N6aOfkSeLdeJLZWH,0.527,0.581,-5.365,0.0257,0.00502,0.000293,0.0816,0.242,80.113
0Yb3G1pmA6vt0eHVixmwrf,0.477,0.732,-5.488,0.0287,0.0275,0.00145,0.104,0.306,159.92
6gqZ9BYeELWitm2c0OILNN,0.535,0.918,-8.316,0.043,0.00021,0.14,0.352,0.736,130.001
4YjcFzX0Hd5JexH4qupmI6,0.36,0.997,-8.113,0.124,2.3e-05,0.239,0.381,0.351,138.044
6Q56L7rivD2iUsq1uNKM8n,0.42,0.949,-5.108,0.0781,0.00633,1.4e-06,0.162,0.665,178.017
0VPneSXkOP27R8Cf7v8HSN,0.543,0.638,-6.875,0.0258,0.103,0.000232,0.132,0.481,102.719
4heQ95yc7sYLORF7yLo7W7,0.435,0.604,-8.559,0.0279,0.502,0.69,0.368,0.357,149.351
1AQZboIuUPRAdR7Midm8Li,0.692,0.0804,-19.835,0.0558,0.98,5.97e-06,0.0819,0.482,81.892
4axI8DNcmVLjbvEW1yMd2t,0.637,0.0523,-24.744,0.736,0.84,0.0,0.117,0.238,94.005
003wCYDaHgklu7WrF4U8JL,0.426,0.783,-8.7,0.0839,0.132,0.479,0.15,0.407,152.068
2L3Is8ZtUJ48PIUJVO7Gvv,0.793,0.441,-8.718,0.124,0.455,0.213,0.101,0.461,144.496
25Q0YPoh10Cw4Rq9Wy6Ym0,0.643,0.515,-6.433,0.114,0.444,8.7e-05,0.189,0.4,203.745
5sv4LTz8qayQYnXlzaxg2x,0.554,0.758,-6.772,0.129,0.00203,0.0,0.3,0.35,134.897
470UOQDSTMTBEgkBaeqVN6,0.569,0.26,-14.688,0.0304,0.585,0.00744,0.125,0.35,82.074
1Ha6Ww0VP0BOfKHxP8j9KA,0.823,0.635,-7.953,0.294,0.0143,1.08e-06,0.0914,0.889,159.925
1cqDWCPizEFBzWXGRGVipB,0.701,0.526,-7.682,0.104,0.351,3.33e-06,0.152,0.613,128.073
0fSrX02OErnCdwZg2WJcWm,0.546,0.745,-5.933,0.25,0.429,0.0,0.821,0.853,87.056
15ACCszy1UJ35r9gApdbT2,0.455,0.201,-11.574,0.0471,0.901,1.42e-06,0.103,0.183,81.197
22DT55qhBCDKnPRPoZcX7n,0.665,0.813,-6.446,0.0394,0.168,3.73e-06,0.318,0.765,114.99
2DQMkojb9xULqhHby79jaI,0.368,0.939,-4.313,0.0578,0.00294,7.35e-05,0.128,0.434,142.277
3c0uotf33ysCyoGkQhRvrh,0.786,0.978,-5.598,0.105,0.00576,0.888,0.077,0.413,127.007
65n40RsQ9SObH7hNvVTHp0,0.774,0.682,-4.099,0.126,0.0885,0.0,0.0963,0.587,125.026
0vM5jKcIzgVrAeTlBHFBEf,0.506,0.969,-3.46,0.0817,0.000129,0.0,0.294,0.584,89.999
1YUpBUFom7e5OF4vOyFwix,0.459,0.703,-5.489,0.0581,0.107,0.023,0.224,0.747,212.027
2EacBWFy9pdquKDj23px2s,0.32,0.435,-15.381,0.0363,0.378,0.962,0.108,0.0397,159.838
2376IJzmJ9UJY5wWLTce2I,0.761,0.717,-5.836,0.054,0.407,0.0,0.114,0.685,119.437
5N1I1JDmen9BegmajiMTlo,0.197,0.0779,-33.385,0.033,0.905,0.799,0.104,0.0946,77.726
1k6pLchrWv69RHISVEYOrG,0.66,0.962,-6.534,0.076,0.000333,0.808,0.434,0.124,138.003
75KqPzude1lasQIItlLdIz,0.497,0.902,-10.066,0.0344,0.00436,0.924,0.118,0.306,141.262
0EHSNhjPXUE49leZnL53Ki,0.42,0.869,-5.299,0.0339,0.000152,0.0275,0.149,0.0767,153.994
4LGfmblimGXzV5yg8XOUml,0.545,0.632,-6.535,0.436,0.126,0.0,0.104,0.673,164.12
61vuCrQF0FLkhSR9nohF0C,0.575,0.908,-4.664,0.0567,0.00463,0.0,0.186,0.383,110.157
1syNilAuKxGeS291RHtq94,0.808,0.616,-4.93,0.0426,0.0198,0.829,0.108,0.769,133.358
6Bc8XpZqGXuHeBmCP8kG5F,0.592,0.764,-6.638,0.0307,0.365,3.07e-05,0.0672,0.807,88.612
0IcaPQSKPnrLPAcqOVrHgF,0.592,0.42,-15.227,0.0534,0.714,0.929,0.0899,0.227,82.987
3UGCxfIzTI1GaLR4FdLgb2,0.303,0.981,-3.861,0.134,0.000224,6.11e-06,0.544,0.321,104.918
6CVB1QxNq2nVrWtz2Hvjhi,0.428,0.505,-7.677,0.0312,0.85,0.275,0.143,0.36,88.46
1SGBi4ONHyHcGtZlYtxkM9,0.349,0.088,-25.292,0.0343,0.853,0.77,0.0579,0.0565,143.121
1s6Zf5Ar2K80BVvT78j76t,0.309,0.678,-12.704,0.438,0.296,2.06e-05,0.533,0.487,103.711
5cUoJkGVwIAJi0vXdQzmpd,0.935,0.625,-5.796,0.266,0.014,0.0,0.142,0.238,109.994
7f9SNOK6YUr5qAsi4QBcqV,0.645,0.773,-4.158,0.0398,0.000941,0.0116,0.065,0.524,94.017
2rry4DdhJU9OORaxDVFuF6,0.557,0.495,-8.103,0.0265,0.244,2.11e-05,0.103,0.214,107.988
7rfzdRlirosvtzbWXf0c0o,0.537,0.546,-7.227,0.0314,0.398,0.0,0.153,0.48,100.503
04oItkpD3fFzwQjZGAEBgo,0.837,0.665,-9.299,0.117,0.018,0.0,0.339,0.795,78.019
3Mz5lXbMBK2tUmKAwAJwi1,0.308,0.965,-3.172,0.0591,2.28e-05,0.0648,0.117,0.189,175.036
6wCg0lnTApluMctf7op0Hm,0.0723,0.169,-26.91,0.0569,0.677,0.786,0.237,0.0337,79.834
7M7adc9mZXJ5ySYJ1DV6lY,0.719,0.52,-4.58,0.257,0.00911,0.0,0.0796,0.748,99.06
1EyC2Jmbd6cduxv9vcYlSb,0.554,0.479,-12.022,0.0569,0.368,0.00241,0.0842,0.176,159.829
4Ytq5lwUMilV43XSSN9tsa,0.649,0.118,-20.372,0.0329,0.923,0.925,0.111,0.134,100.053
7hHVcFvJn0DQXxzl1RTPdB,0.198,0.492,-5.365,0.0324,0.804,0.0,0.109,0.311,173.601
51CpMbmLMdXXWdVcbvBZZT,0.409,0.801,-5.48,0.0948,0.438,0.0,0.478,0.401,120.529
6HusKL9SpVSKIL4t8vlgnp,0.725,0.776,-5.724,0.0487,0.533,9.5e-05,0.0478,0.507,94.962
5fiQ9K7bAl7QeuBPqwbCvL,0.467,0.96,-4.146,0.0907,0.00792,0.0,0.978,0.367,139.913
3pgP3UhmmsUfwqG50e6c3L,0.199,0.204,-22.628,0.0414,0.986,0.904,0.107,0.56,102.222
2tTTwRVs3Q4y7uGWY7xTLJ,0.73,0.82,-3.359,0.0448,0.0172,4.62e-05,0.0921,0.684,120.004
51JTJpPeHsESFP6XBI6CIE,0.678,0.188,-20.195,0.0392,0.721,0.926,0.322,0.659,141.936
0rVQ97PMFmlGz7zteuarMK,0.371,0.909,-6.851,0.319,0.00705,3.87e-06,0.211,0.584,146.039
1WdrArMDv6CIC8euC7455i,0.589,0.441,-9.046,0.389,0.85,1.06e-05,0.124,0.938,110.697
23k1Xc7oeogor4RlEkbGV7,0.826,0.17,-11.541,0.0956,0.986,0.00133,0.128,0.515,118.907
2abR6A03UxabPFOJPA32QC,0.518,0.837,-3.87,0.0361,0.000574,0.00984,0.128,0.796,97.688
7c8w5dq6HnZgEYONQkt8jL,0.377,0.978,-3.56,0.113,0.00254,0.0028,0.514,0.336,104.761
0D0K9uv987EwknjnyVNRE0,0.548,0.364,-9.777,0.0265,0.653,0.0,0.156,0.205,106.925
2uAFR7yPyJVhk45bkIim2C,0.751,0.821,-8.241,0.0459,0.00348,1.88e-06,0.0835,0.774,105.557
3xRaQHn55IRtsE3gRbzJD3,0.641,0.665,-9.31,0.07,0.292,0.0,0.1,0.696,137.788
6c9Z0OpPG69o6ULaiYpMu2,0.283,0.0623,-13.465,0.0406,0.881,0.0914,0.11,0.186,73.073
21YdGlpbMRU6k13KKU2A2z,0.652,0.439,-10.315,0.0341,0.876,0.455,0.263,0.454,128.327
4ps13i987xrGbiJiOWh1lZ,0.794,0.893,-5.841,0.0381,0.37,0.0,0.83,0.963,130.029
7AWeOSs68ZA9ZHttt8KZUk,0.561,0.664,-4.386,0.0359,0.0268,0.0,0.161,0.37,76.276
1UU1J21gz1BHFbLTMp56zm,0.467,0.187,-19.577,0.0356,0.597,0.639,0.101,0.132,99.536
6VQfwShODTOdeaVvaFQ2ni,0.719,0.99,-7.318,0.0503,8.62e-05,0.84,0.216,0.587,141.988
6jdeOzWSatTemu7rkYTULy,0.411,0.414,-11.845,0.034,0.584,0.615,0.106,0.23,107.981
4ihdXzdBDNHNe2pZELJ9Oh,0.489,0.22,-14.553,0.0836,0.896,0.000189,0.827,0.495,99.765
5ZTaCMPmpDF9VrMZEIsCcE,0.516,0.212,-14.472,0.0348,0.91,0.883,0.09,0.153,70.471
2YQKGTIvfbqxEBfLygVAI2,0.166,0.0291,-16.084,0.0639,0.615,0.985,0.376,0.0275,122.469
6p2ZIXV9T4AuQSj8GsnAao,0.144,0.0329,-20.737,0.0441,0.993,0.501,0.197,0.089,87.867
3BinO0iLP0eT1vKD6SxlSk,0.532,0.878,-4.023,0.0408,0.00027,0.000177,0.262,0.496,111.736
0Df5t6tR20ZT9F6PKtUPz5,0.832,0.514,-5.685,0.0623,0.0518,0.0,0.0837,0.847,135.941
4nXGuYa0mYftqoSKFcSL5V,0.171,0.0286,-26.087,0.0453,0.99,0.886,0.0908,0.0659,63.093
24UeVxRQCinBJtTwWT1158,0.564,0.982,-1.992,0.0455,0.0386,0.844,0.129,0.868,128.008
1xjSBl8RQlFG3dzywK2l9j,0.596,0.54,-8.82,0.0442,0.243,8.1e-05,0.347,0.476,77.049
